Status,Title,URL,LocalFile,FileType,Size,LastModified,DownloadResult,Level,Referrer
"Parsed","Mark Allan-3-2 &#8211; Automation Planet","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/mark-allan-3-2/","../mohamedradwan.com\2020\01\28\interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london\mark-allan-3-2\mark-allan-3-2.html","HTML","141843","","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/01/Mark-Allan-3-2.png","../mohamedradwan.com\wp-content\uploads\2020\01\Mark-Allan-3-2.png","Images","167320","Mon, 12 Oct 2020 06:26:13 GMT","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Parsed","Mark Allan-2 &#8211; Automation Planet","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/mark-allan-2/","../mohamedradwan.com\2020\01\28\interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london\mark-allan-2\mark-allan-2.html","HTML","141733","","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/01/Mark-Allan-2.png","../mohamedradwan.com\wp-content\uploads\2020\01\Mark-Allan-2.png","Images","83599","Mon, 12 Oct 2020 06:26:20 GMT","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Parsed","Mark Allan-4-2 &#8211; Automation Planet","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/mark-allan-4-2/","../mohamedradwan.com\2020\01\28\interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london\mark-allan-4-2\mark-allan-4-2.html","HTML","141757","","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/01/Mark-Allan-4-2.png","../mohamedradwan.com\wp-content\uploads\2020\01\Mark-Allan-4-2.png","Images","87259","Mon, 12 Oct 2020 06:26:25 GMT","200 OK","3","https://mohamedradwan.com/2020/01/28/interview-with-mark-allan-during-microsoft-ignite-the-tour-in-london/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/11/DevSecOps-600x400.png","../mohamedradwan.com\wp-content\uploads\2019\11\DevSecOps-600x400.png","Images","54980","Sun, 03 Jul 2022 23:26:16 GMT","200 OK","3","https://mohamedradwan.com/category/DevOps/page/2/"
"Error","","https://mohamedradwan.com/2019/06/06/devops-tutorial-for-beginners-developing-ci-cd-pipelines-continuous-integration-and-deployment/","../mohamedradwan.com\2019\06\06\devops-tutorial-for-beginners-developing-ci-cd-pipelines-continuous-integration-and-deployment\devops-tutorial-for-beginners-developing-ci-cd-pipelines-continuous-integration-and-deployment.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/2/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/06/DevOps-2.png","../mohamedradwan.com\wp-content\uploads\2019\06\DevOps-2.png","Images","31246","Mon, 12 Oct 2020 06:21:21 GMT","200 OK","3","https://mohamedradwan.com/category/DevOps/page/2/"
"Error","","https://mohamedradwan.com/2019/06/05/how-to-solve-forbidden-user-error-kubernetes-web-dashboard-for-kubernetes-clusters/","../mohamedradwan.com\2019\06\05\how-to-solve-forbidden-user-error-kubernetes-web-dashboard-for-kubernetes-clusters\how-to-solve-forbidden-user-error-kubernetes-web-dashboard-for-kubernetes-clusters.html","HTML","0","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/2/"
"Parsed","DevOps &#8211; Page 3 &#8211; Automation Planet","https://mohamedradwan.com/category/DevOps/page/3/","../mohamedradwan.com\category\DevOps\page\3\3.html","HTML","152249","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/2/"
"Parsed","How to configure VM policies in DevTest Labs &#8211; Automation Planet","https://mohamedradwan.com/2016/06/29/how-to-configure-vm-policies-in-devtest-labs/","../mohamedradwan.com\2016\06\29\how-to-configure-vm-policies-in-devtest-labs\how-to-configure-vm-policies-in-devtest-labs.html","HTML","148172","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Parsed","Speaking at Microsoft on Monday, June 24, 2013 &#8211; Automation Planet","https://mohamedradwan.com/2013/06/18/speaking-at-microsoft-on-monday-june-24-2013-2/","../mohamedradwan.com\2013\06\18\speaking-at-microsoft-on-monday-june-24-2013-2\speaking-at-microsoft-on-monday-june-24-2013-2.html","HTML","138450","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2013/06/hero_emailer_01.jpg","../mohamedradwan.com\wp-content\uploads\2013\06\hero_emailer_01.jpg","Images","15625","Sun, 11 Oct 2020 20:35:48 GMT","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Parsed","Speaking at Microsoft on Monday, June 24, 2013 &#8211; Automation Planet","https://mohamedradwan.com/2013/06/18/speaking-at-microsoft-on-monday-june-24-2013/","../mohamedradwan.com\2013\06\18\speaking-at-microsoft-on-monday-june-24-2013\speaking-at-microsoft-on-monday-june-24-2013.html","HTML","138444","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2013/06/hero_emailer_01-1.jpg","../mohamedradwan.com\wp-content\uploads\2013\06\hero_emailer_01-1.jpg","Images","15625","Sun, 11 Oct 2020 20:35:50 GMT","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Parsed","Monitoring TFS 2012 using SCOM (System Center Operation Manager 2012) &#8211; Automation Planet","https://mohamedradwan.com/2012/12/30/monitoring-tfs-2012-using-scom-system-center-operation-manager-2012/","../mohamedradwan.com\2012\12\30\monitoring-tfs-2012-using-scom-system-center-operation-manager-2012\monitoring-tfs-2012-using-scom-system-center-operation-manager-2012.html","HTML","139129","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Parsed","DevOps &#8211; Page 7 &#8211; Automation Planet","https://mohamedradwan.com/category/DevOps/page/7/","../mohamedradwan.com\category\DevOps\page\7\7.html","HTML","152023","","200 OK","3","https://mohamedradwan.com/category/DevOps/page/8/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/9232","../mohamedradwan.com\wp-json\wp\v2\posts\9232","HTML","13942","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Parsed","Some notes regarding Docker, Kubernetes Azure Pipelines &#8211; Automation Planet","https://mohamedradwan.com/?p=9232","../mohamedradwan.com\¿p=9232.html","HTML","146349","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2019%2F06%2F16%2Fsome-notes-regarding-docker-kubernetes-azure-pipelines%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2019¡06¡16¡some-notes-regarding-docker-kubernetes-azure-pipelines¡","HTML","2508","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2019%2F06%2F16%2Fsome-notes-regarding-docker-kubernetes-azure-pipelines%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2019¡06¡16¡some-notes-regarding-docker-kubernetes-azure-pipelines¡&","HTML","2508","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Parsed","Install Docker Compose on Linux &#8211; Automation Planet","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/install-docker-compose-on-linux/","../mohamedradwan.com\2019\06\16\some-notes-regarding-docker-kubernetes-azure-pipelines\install-docker-compose-on-linux\install-docker-compose-on-linux.html","HTML","142114","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/06/Install-Docker-Compose-on-Linux-1024x589.png","../mohamedradwan.com\wp-content\uploads\2019\06\Install-Docker-Compose-on-Linux-1024x589.png","Images","44201","Mon, 12 Oct 2020 06:20:41 GMT","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Error","Kubernetes cluster for beginner","https://mohamedradwan.com/2019/06/08/getting-started-with-kubernetes-cluster-ci-cd-for-azure-kubernetes-service/","../mohamedradwan.com\2019\06\08\getting-started-with-kubernetes-cluster-ci-cd-for-azure-kubernetes-service\getting-started-with-kubernetes-cluster-ci-cd-for-azure-kubernetes-service.html","HTML","0","","404 Not Found","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Error","","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/azure-pipelines-shell-script-task-to-echo-agent_builddirectory/","../mohamedradwan.com\2019\06\16\some-notes-regarding-docker-kubernetes-azure-pipelines\azure-pipelines-shell-script-task-to-echo-agent_builddirectory\azure-pipelines-shell-script-task-to-echo-agent_builddirectory.html","HTML","0","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2019/06/Azure-Pipelines-Shell-Script-task-to-echo-AGENT_BUILDDIRECTORY-1024x790.png","../mohamedradwan.com\wp-content\uploads\2019\06\Azure-Pipelines-Shell-Script-task-to-echo-AGENT_BUILDDIRECTORY-1024x790.png","Images","61986","Mon, 12 Oct 2020 06:20:46 GMT","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Error","Next Post","https://mohamedradwan.com/2019/06/30/getting-started-with-kubernetes-cluster-learning-kubernetes-the-easy-way-fundamentals-of-kubernetes-architecture/","../mohamedradwan.com\2019\06\30\getting-started-with-kubernetes-cluster-learning-kubernetes-the-easy-way-fundamentals-of-kubernetes-architecture\getting-started-with-kubernetes-cluster-learning-kubernetes-the-easy-way-fundamentals-of-kubernetes-architecture.html","HTML","0","","200 OK","3","https://mohamedradwan.com/2019/06/16/some-notes-regarding-docker-kubernetes-azure-pipelines/"
"Parsed","Comments on: Docker For Beginners Step-by-Step Tutorial","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/feed/","../mohamedradwan.com\2019\05\31\docker-for-beginners-step-by-step-tutorial\feed\feed.html","HTML","6256","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/9117","../mohamedradwan.com\wp-json\wp\v2\posts\9117","HTML","8459","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","Docker For Beginners Step-by-Step Tutorial &#8211; Automation Planet","https://mohamedradwan.com/?p=9117","../mohamedradwan.com\¿p=9117.html","HTML","148838","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2019%2F05%2F31%2Fdocker-for-beginners-step-by-step-tutorial%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2019¡05¡31¡docker-for-beginners-step-by-step-tutorial¡","HTML","2422","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2019%2F05%2F31%2Fdocker-for-beginners-step-by-step-tutorial%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2019¡05¡31¡docker-for-beginners-step-by-step-tutorial¡&","HTML","2422","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","DevOps &#8211; Automation Planet","https://mohamedradwan.com/category/dev/","../mohamedradwan.com\category\dev\dev.html","HTML","152484","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Error","Next Post","https://mohamedradwan.com/2019/05/31/mastering-git-from-beginner-to-advanced-step-by-step-with-graphical-animation-commands/","../mohamedradwan.com\2019\05\31\mastering-git-from-beginner-to-advanced-step-by-step-with-graphical-animation-commands\mastering-git-from-beginner-to-advanced-step-by-step-with-graphical-animation-commands.html","HTML","0","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","Building and Deploying your Code with Azure Pipelines &#8211; Automation Planet","https://mohamedradwan.com/2019/03/04/building-and-deploying-your-code-with-azure-pipelines/","../mohamedradwan.com\2019\03\04\building-and-deploying-your-code-with-azure-pipelines\building-and-deploying-your-code-with-azure-pipelines.html","HTML","147922","","200 OK","3","https://mohamedradwan.com/2019/05/31/docker-for-beginners-step-by-step-tutorial/"
"Parsed","Comments on: Key Tips For Maintaining Good Product Backlog in Agile and Scrum","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/feed/","../mohamedradwan.com\2017\11\30\key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum\feed\feed.html","HTML","6725","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/7722","../mohamedradwan.com\wp-json\wp\v2\posts\7722","HTML","11708","","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Parsed","Key Tips For Maintaining Good Product Backlog in Agile and Scrum &#8211; Automation Planet","https://mohamedradwan.com/?p=7722","../mohamedradwan.com\¿p=7722.html","HTML","151158","","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2017%2F11%2F30%2Fkey-tips-for-maintaining-good-product-backlog-in-agile-and-scrum%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2017¡11¡30¡key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum¡","HTML","2540","","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2017%2F11%2F30%2Fkey-tips-for-maintaining-good-product-backlog-in-agile-and-scrum%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2017¡11¡30¡key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum¡&","HTML","2540","","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/11/itemContent.png","../mohamedradwan.com\wp-content\uploads\2017\11\itemContent.png","Images","6208","Mon, 12 Oct 2020 04:57:54 GMT","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/11/itemContent-1.png","../mohamedradwan.com\wp-content\uploads\2017\11\itemContent-1.png","Images","4715","Mon, 12 Oct 2020 04:57:57 GMT","200 OK","3","https://mohamedradwan.com/2017/11/30/key-tips-for-maintaining-good-product-backlog-in-agile-and-scrum/"
"Parsed","Comments on: Types of Meetings in Scrum and Agile","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/feed/","../mohamedradwan.com\2017\11\27\types-of-meetings-in-scrum-and-agile\feed\feed.html","HTML","3867","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/7719","../mohamedradwan.com\wp-json\wp\v2\posts\7719","HTML","21498","","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Parsed","Types of Meetings in Scrum and Agile &#8211; Automation Planet","https://mohamedradwan.com/?p=7719","../mohamedradwan.com\¿p=7719.html","HTML","159662","","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2017%2F11%2F27%2Ftypes-of-meetings-in-scrum-and-agile%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2017¡11¡27¡types-of-meetings-in-scrum-and-agile¡","HTML","2400","","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2017%2F11%2F27%2Ftypes-of-meetings-in-scrum-and-agile%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2017¡11¡27¡types-of-meetings-in-scrum-and-agile¡&","HTML","2400","","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/11/Scrum-Meetings.png","../mohamedradwan.com\wp-content\uploads\2017\11\Scrum-Meetings.png","Images","8877","Mon, 12 Oct 2020 04:57:51 GMT","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2017/11/commerce-team-velocity-eight-iterations.png","../mohamedradwan.com\wp-content\uploads\2017\11\commerce-team-velocity-eight-iterations.png","Images","7276","Mon, 12 Oct 2020 04:58:13 GMT","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Error","Configure CI (Continuous Integration) and CD (Continuous Delivery Pipeline)","https://mohamedradwan.com/2017/12/29/develop-vsts-extension-and-configure-ci-continuous-integration-and-cd-continuous-delivery-pipeline/","../mohamedradwan.com\2017\12\29\develop-vsts-extension-and-configure-ci-continuous-integration-and-cd-continuous-delivery-pipeline\develop-vsts-extension-and-configure-ci-continuous-integration-and-cd-continuous-delivery-pipeline.html","HTML","0","","200 OK","3","https://mohamedradwan.com/2017/11/27/types-of-meetings-in-scrum-and-agile/"
"Parsed","Comments on: How to add custom fields to existing work items for VSTS","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/feed/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\feed\feed.html","HTML","3484","Wed, 24 May 2023 00:15:38 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","","https://mohamedradwan.com/wp-json/wp/v2/posts/6349","../mohamedradwan.com\wp-json\wp\v2\posts\6349","HTML","21094","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","How to add custom fields to existing work items for VSTS &#8211; Automation Planet","https://mohamedradwan.com/?p=6349","../mohamedradwan.com\¿p=6349.html","HTML","162261","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2016%2F07%2F05%2Fhow-to-add-custom-fields-to-existing-work-items%2F","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2016¡07¡05¡how-to-add-custom-fields-to-existing-work-items¡","HTML","2340","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","","https://mohamedradwan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmohamedradwan.com%2F2016%2F07%2F05%2Fhow-to-add-custom-fields-to-existing-work-items%2F&","../mohamedradwan.com\wp-json\oembed\1.0\embed¿url=https_¡¡mohamedradwan.com¡2016¡07¡05¡how-to-add-custom-fields-to-existing-work-items¡&","HTML","2340","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","1-1 Creating an inherited process VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/1-1-creating-an-inherited-process-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\1-1-creating-an-inherited-process-vsts\1-1-creating-an-inherited-process-vsts.html","HTML","142026","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/1-1-Creating-an-inherited-process-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\1-1-Creating-an-inherited-process-VSTS.jpg","Images","47657","Sun, 11 Oct 2020 20:55:58 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","1-2 Creating an inherited process from Scrum VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/1-2-creating-an-inherited-process-from-scrum-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\1-2-creating-an-inherited-process-from-scrum-vsts\1-2-creating-an-inherited-process-from-scrum-vsts.html","HTML","142048","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/1-2-Creating-an-inherited-process-from-Scrum-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\1-2-Creating-an-inherited-process-from-Scrum-VSTS.jpg","Images","25180","Sun, 11 Oct 2020 20:56:01 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","2-Setting process security VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/2-setting-process-security-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\2-setting-process-security-vsts\2-setting-process-security-vsts.html","HTML","142020","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/2-Setting-process-security-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\2-Setting-process-security-VSTS.jpg","Images","76055","Sun, 11 Oct 2020 20:56:05 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","3-Adding New Fields VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/3-adding-new-fields-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\3-adding-new-fields-vsts\3-adding-new-fields-vsts.html","HTML","141922","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/3-Adding-New-Fields-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\3-Adding-New-Fields-VSTS.jpg","Images","73804","Sun, 11 Oct 2020 20:56:10 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","Working with SSRS (SQL Server Reporting Server) PowerShell &#8211; Automation Planet","https://mohamedradwan.com/2018/04/23/working-with-ssrs-sql-server-reporting-server-powershell/","../mohamedradwan.com\2018\04\23\working-with-ssrs-sql-server-reporting-server-powershell\working-with-ssrs-sql-server-reporting-server-powershell.html","HTML","147591","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","4-1 Adding custom fields to existing work item in VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/4-1-adding-custom-fields-to-existing-work-item-in-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\4-1-adding-custom-fields-to-existing-work-item-in-vsts\4-1-adding-custom-fields-to-existing-work-item-in-vsts.html","HTML","142342","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/4-1-Adding-custom-fields-to-existing-work-item-in-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\4-1-Adding-custom-fields-to-existing-work-item-in-VSTS.jpg","Images","58604","Sun, 11 Oct 2020 20:56:14 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","4-2 Editing custom fields to existing work item in VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/4-2-editing-custom-fields-to-existing-work-item-in-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\4-2-editing-custom-fields-to-existing-work-item-in-vsts\4-2-editing-custom-fields-to-existing-work-item-in-vsts.html","HTML","142356","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/4-2-Editing-custom-fields-to-existing-work-item-in-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\4-2-Editing-custom-fields-to-existing-work-item-in-VSTS.jpg","Images","75487","Sun, 11 Oct 2020 20:56:19 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Parsed","4-3 Editing custom field layout in VSTS &#8211; Automation Planet","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/4-3-editing-custom-field-layout-in-vsts/","../mohamedradwan.com\2016\07\05\how-to-add-custom-fields-to-existing-work-items\4-3-editing-custom-field-layout-in-vsts\4-3-editing-custom-field-layout-in-vsts.html","HTML","142039","","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2016/07/4-3-Editing-custom-field-layout-in-VSTS.jpg","../mohamedradwan.com\wp-content\uploads\2016\07\4-3-Editing-custom-field-layout-in-VSTS.jpg","Images","28139","Sun, 11 Oct 2020 20:56:22 GMT","200 OK","3","https://mohamedradwan.com/2016/07/05/how-to-add-custom-fields-to-existing-work-items/"
